"","classroom","ac2","pb2","female","black","frl","sped","age","ac1","db1","cp1","pb1","er1","r.ac2","r.pb2"
"703",105,4,0.447352404,1,1,1,0,1.349105553,-1.219354839,-0.653749915,0.276497696,1.11795496,-1.288618381,0.837847346738075,-0.499446549934192
"704",32,1.8,-2.352647596,1,1,1,0,-0.082790408,-1.619354839,1.568472307,0.99078341,-2.28204504,0.711381619,-0.251907626829429,-0.656129295575903
"705",94,2.6,-2.552647596,0,0,0,1,-1.333988218,-0.619354839,2.790694529,0.705069124,-2.28204504,3.511381619,0.194311703139337,-0.466254350648042
"706",37,4.4,0.447352404,1,1,1,0,-1.02734893,1.380645161,-0.09819436,1.276497696,-0.48204504,-0.288618381,0.276457879657551,0.175126686591117
"707",75,3,-0.952647596,0,1,1,0,-0.627622715,-0.419354839,0.90180564,0.419354839,-0.48204504,0.511381619,0.382868543478975,0.125406846494124
"708",54,4.8,0.647352404,0,1,1,1,0.429187689,-0.219354839,-0.09819436,0.99078341,-0.88204504,0.311381619,1.22782368028314,0.338200583031191
"709",105,5,0.447352404,1,0,0,0,1.921316368,0.980645161,-0.320416582,-1.00921659,-0.48204504,-0.688618381,0.145000639218052,0.232127437294632
"710",90,0,-2.352647596,0,1,0,0,1.792637381,-2.619354839,0.457361196,2.419354839,-1.28204504,-0.088618381,-0.854658384885428,-0.852680168197759
"711",80,1.2,-1.352647596,0,1,1,0,1.595512124,-1.619354839,-0.09819436,1.562211982,-0.48204504,0.911381619,-0.411745889699943,-0.543194694879082
"712",100,2.2,0.047352404,0,0,0,0,0.267654493,-0.819354839,0.012916751,1.133640553,-0.28204504,0.311381619,-0.459808305996973,-0.00448417544716059
"713",30,4.4,0.847352404,0,1,1,0,-0.509895131,0.780645161,-0.320416582,-0.580645161,1.11795496,-1.288618381,0.0497280149336754,-0.126367865583428
"714",69,5,1.047352404,1,1,0,0,-1.314823262,0.780645161,-0.542638804,-0.723502304,0.51795496,-1.088618381,0.0175523128645548,0.042965810851788
"715",22,0.6,-0.352647596,0,1,1,0,1.863821501,-0.619354839,0.012916751,-0.723502304,0.71795496,-0.088618381,-2.14634572911678,-0.719588607730561
"716",105,2.4,0.247352404,0,1,1,0,1.40660042,-2.019354839,0.124027862,1.705069124,0.51795496,-0.088618381,0.05306441984516,-0.0138432951580293
"717",79,4.6,0.647352404,0,1,0,0,1.130077491,1.780645161,-0.542638804,-2.00921659,0.51795496,-0.888618381,-0.271508591961964,-0.194644221081401
"718",59,5,-0.552647596,0,1,1,0,1.830967292,1.780645161,0.235138973,1.705069124,0.11795496,0.711381619,0.298804057369083,-0.595623368924297
"719",64,2,0.647352404,1,1,1,0,-0.975329765,-2.419354839,-0.09819436,0.276497696,-0.28204504,0.911381619,-0.216750423257117,0.300672620144394
"720",40,2.4,0.847352404,1,0,0,1,-0.723447492,0.780645161,-0.542638804,1.276497696,0.51795496,-0.288618381,-1.61306518295895,0.11603300425677
"721",1,3,-1.552647596,1,1,1,0,0.95485504,-0.219354839,0.012916751,-0.00921659,-0.48204504,0.111381619,-0.178064280345564,-0.798790619579661
"722",7,4.8,0.447352404,1,1,1,0,-0.416808204,0.780645161,-0.542638804,-1.00921659,0.71795496,-0.888618381,0.654219748288436,-0.171100229840493
"723",13,0.2,-0.352647596,1,1,1,1,-0.553700744,-2.619354839,0.679583418,1.562211982,-1.48204504,3.311381619,-0.505725235618387,1.52289133684552
"724",74,4.6,0.647352404,1,1,1,0,-0.2278965,1.780645161,-0.764861027,-1.866359447,1.51795496,-1.288618381,-0.0959837555185857,0.0446539012758348
"725",33,4,-0.352647596,1,1,1,0,1.606463527,1.380645161,0.235138973,-0.437788018,-0.08204504,-0.888618381,-0.453594558266377,-0.309944659678517
"726",46,3.4,-0.552647596,0,1,0,0,-1.229949888,-0.619354839,-0.431527693,1.562211982,-0.28204504,0.111381619,0.710924205913359,-0.180295287781013
"727",10,4.2,1.047352404,0,1,0,0,-1.465405056,0.780645161,-0.431527693,-0.580645161,0.11795496,-0.488618381,-0.165223519574816,0.8437508336959
"728",96,4.2,-0.752647596,0,1,0,0,-1.394220935,-1.619354839,0.235138973,0.419354839,-0.88204504,0.311381619,1.78370324842328,0.443899248774981
"729",89,3.2,0.447352404,1,1,1,0,0.284081597,-0.419354839,-0.09819436,-1.00921659,0.71795496,-0.688618381,0.180787283404462,0.00495224087962799
"730",48,3.8,0.247352404,0,1,0,0,1.559920064,0.780645161,-0.542638804,1.276497696,0.51795496,0.311381619,-0.113484305657449,-0.0417591056668025
"731",15,4.2,-1.152647596,0,0,0,0,-1.287444755,1.580645161,1.568472307,-1.294930876,-0.68204504,0.711381619,-0.850668448064189,-0.427453428671713
"732",79,3.6,0.847352404,0,1,1,0,1.157455998,-0.419354839,-0.320416582,-0.866359447,0.11795496,-0.488618381,0.458059935435988,0.506322272133561
"733",17,5,1.247352404,1,1,1,0,-0.964378362,1.580645161,-0.764861027,-2.152073733,1.31795496,-1.288618381,0.322270809888011,0.312289910960832
"734",103,2.4,-0.352647596,0,0,1,0,0.462041898,-1.219354839,-0.209305471,-0.00921659,0.11795496,0.111381619,-0.0511603690400457,0.250659264463607
"735",93,3.2,-1.352647596,1,0,0,0,-1.68990882,0.980645161,0.012916751,-1.866359447,1.31795496,-0.288618381,-1.45302134074056,-1.39009483844025
"736",1,3.8,-1.552647596,0,1,1,0,1.496949496,1.380645161,-0.320416582,-1.437788018,0.51795496,0.111381619,-0.57761480828801,-1.46933462089846
"737",42,3.4,0.447352404,0,0,1,0,1.318989195,-0.219354839,-0.209305471,1.847926267,0.31795496,0.511381619,-0.56222375471734,-0.14042251983405
"738",39,5,0.647352404,0,0,1,0,0.01577222,1.780645161,-0.209305471,1.419354839,-0.28204504,0.311381619,0.0372191587421311,0.121411140317065
"739",92,4.8,-0.952647596,0,1,1,0,1.557182213,-0.419354839,2.457361196,0.847926267,-1.08204504,2.311381619,1.00875898987796,0.159154403878505
"740",94,2.6,-0.552647596,0,1,0,0,-1.218998485,-0.219354839,0.90180564,-0.723502304,0.11795496,0.511381619,-0.377926869047271,-0.288703649375978
"741",15,4,1.047352404,0,1,0,0,-1.657054611,-0.419354839,0.790694529,2.133640553,1.11795496,2.311381619,0.521105476032714,1.17563424020479
"742",63,3,-2.352647596,0,1,1,0,-0.671428327,0.780645161,1.568472307,-0.152073733,-1.68204504,1.111381619,-0.965513866002648,-1.06798588317711
"743",92,4.4,0.247352404,1,1,1,0,2.249858462,-0.619354839,-0.209305471,-0.723502304,-1.28204504,-1.088618381,0.615968629506846,0.964108339167526
"744",9,2.6,-0.352647596,0,1,1,1,-1.336726069,-0.819354839,0.568472307,-0.437788018,-0.88204504,0.911381619,-0.519572972117816,0.585053566893497
"745",42,3.8,0.447352404,1,1,1,0,1.305299941,-0.619354839,-0.209305471,0.133640553,-0.28204504,0.311381619,0.317897344459341,0.362602262320613
"746",5,3.2,-0.552647596,1,1,1,0,1.658482692,0.380645161,0.346250085,-0.437788018,0.71795496,-0.488618381,-0.0471829256426181,-0.252281419751824
"747",95,2.8,-0.552647596,0,0,0,0,-1.796685001,-1.219354839,0.457361196,1.419354839,-0.48204504,0.111381619,-0.0440514633174965,0.238030786215426
"748",64,4.6,-0.552647596,0,1,0,0,-1.339463919,1.380645161,0.790694529,1.276497696,-0.88204504,1.711381619,-0.299279263663605,-0.677024504102683
"749",12,4.4,-0.952647596,0,1,1,0,-1.75835509,0.580645161,1.90180564,0.847926267,-1.28204504,2.311381619,0.449948633285503,-0.100256998750747
"750",57,2.6,0.047352404,0,1,1,0,-1.016397527,-1.219354839,0.235138973,-0.00921659,-0.28204504,0.311381619,0.0623093032755563,0.237529908461507
"751",86,2.6,1.047352404,0,1,1,0,-0.449662414,-1.219354839,-0.209305471,-0.00921659,-0.28204504,-0.888618381,-0.313281608719605,1.4283485866278
"752",71,4,0.247352404,1,1,0,0,-1.802160703,1.180645161,-0.209305471,-1.437788018,0.71795496,-0.088618381,-0.778110049537745,-0.500567951900133
"753",17,5,-0.352647596,1,0,0,0,-1.372318129,1.780645161,0.457361196,-1.152073733,0.91795496,-0.688618381,-0.0241301291442653,-1.17592194960182
"754",3,4.6,0.447352404,1,1,1,0,0.938427935,1.580645161,-0.431527693,-1.580645161,1.11795496,-0.888618381,0.0290209790745064,-0.170220640626976
"755",71,2.6,-0.752647596,0,1,0,0,-0.805583016,-2.219354839,-0.320416582,1.419354839,-1.48204504,0.911381619,0.812412706187571,0.388035671372762
"756",98,5,1.247352404,1,0,0,0,-0.200517992,1.580645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.159377122296171,0.0134081885634739
"757",103,2,-0.352647596,0,1,1,0,0.32788721,-0.619354839,0.124027862,-0.152073733,-0.28204504,-0.088618381,-0.632099213884817,0.60660045139289
"758",12,1.6,-0.752647596,1,0,0,0,-1.257328396,-2.019354839,-0.320416582,1.705069124,-0.48204504,-0.288618381,-0.875192049944317,-0.830904347739132
"759",82,3.4,-0.352647596,1,1,0,0,-0.934262003,1.180645161,-0.209305471,-1.00921659,-0.48204504,0.511381619,-0.491955896963104,0.544755913135013
"760",36,1.6,-1.552647596,0,0,0,0,0.760467634,-1.619354839,0.012916751,-0.00921659,-1.08204504,1.511381619,-0.580665812377692,-0.355793296829825
"761",22,5,1.047352404,1,1,1,0,1.770734575,-0.019354839,0.124027862,-1.437788018,0.31795496,-0.088618381,1.73210113702997,0.807303458621082
"762",28,4,0.247352404,1,1,1,0,0.100645595,0.780645161,-0.542638804,-1.152073733,0.71795496,-0.488618381,0.0761665889890667,0.014240474660173
"763",11,2.4,-0.552647596,0,0,0,0,0.122548401,-1.419354839,-0.653749915,-0.00921659,0.11795496,-0.088618381,-0.10216232410825,-0.382143397463628
"764",71,4.8,1.247352404,1,1,0,0,-1.019135377,0.180645161,-0.320416582,-1.294930876,0.51795496,-0.888618381,0.807344579571762,0.60502458570093
"765",78,2.6,0.647352404,1,1,1,0,0.133499804,-2.419354839,-0.209305471,1.133640553,-1.28204504,-0.288618381,0.41859092956853,1.45268744196018
"766",36,3.6,-0.752647596,0,1,1,0,0.976757846,1.580645161,-0.320416582,1.705069124,-0.48204504,-0.288618381,-0.830517051964845,-0.281246529088486
"767",68,5,0.847352404,0,0,0,0,0.453828346,1.780645161,-0.653749915,1.847926267,0.31795496,0.511381619,-0.256425393428018,-0.061442876737802
"768",96,2,-0.552647596,0,1,0,1,-1.041038184,-1.619354839,-0.209305471,-0.152073733,-0.28204504,1.511381619,-0.290128958380688,0.483923673267571
"769",79,1,-0.752647596,1,1,0,0,2.233431358,-1.619354839,0.790694529,1.276497696,-0.88204504,1.111381619,-1.16424845107613,-0.236468176594108
"770",106,5,1.247352404,1,0,0,0,2.099276669,1.780645161,-0.653749915,-2.00921659,1.51795496,-1.088618381,-0.18115875836722,-0.1539757951921
"771",98,5,0.847352404,1,0,0,0,-0.482516623,0.380645161,-0.764861027,-0.723502304,1.11795496,-1.088618381,0.792230187352058,-0.0185922876418011
"772",9,4.8,0.047352404,1,1,1,0,-1.057465288,0.180645161,-0.209305471,-0.580645161,-0.48204504,-0.488618381,0.590771287871851,0.329974045783105
"773",78,4.8,0.247352404,0,1,1,0,0.590720885,-0.219354839,0.457361196,-0.00921659,-0.48204504,-0.888618381,0.977001999935931,0.369439856283279
"774",14,5,1.047352404,0,0,0,0,-0.816534419,1.380645161,-0.764861027,-1.580645161,0.91795496,-0.888618381,-0.0646167607385076,-0.515196341366669
"775",12,5,1.247352404,1,0,0,0,-1.298396158,0.980645161,-0.542638804,-1.580645161,0.91795496,-0.888618381,0.0742811116122217,-0.0281819428897288
"776",7,1.8,-0.352647596,1,1,1,0,-0.414070353,-1.619354839,0.346250085,0.705069124,-0.28204504,0.711381619,-0.381964972132522,0.0768625103284115
"777",40,5,1.247352404,1,1,1,0,-0.668690477,1.780645161,-0.653749915,2.133640553,0.51795496,-0.288618381,0.32673657008059,0.576704715377062
"778",59,2,-1.552647596,1,1,0,0,1.726928962,-0.819354839,0.790694529,-0.294930876,-1.88204504,0.511381619,-0.656549406868381,-0.211883239456258
"779",78,1.4,-1.752647596,0,1,1,0,0.379906375,-1.619354839,1.346250085,0.705069124,-1.28204504,1.511381619,-1.23049508358847,-0.674677859051917
"780",40,2.2,-1.552647596,1,1,1,0,-0.320983427,0.780645161,0.790694529,1.133640553,-0.08204504,0.511381619,-1.62937097042847,-1.6323802206007
"781",82,1.6,-2.152647596,1,1,0,0,-1.48183216,-2.219354839,1.012916751,0.705069124,-1.48204504,0.511381619,0.372000084442915,-0.352655033866168
"782",60,3.8,1.047352404,0,1,1,1,-1.383269532,-0.819354839,-0.653749915,1.419354839,0.11795496,-0.288618381,0.252742616500001,0.0504892307093028
"783",37,4.8,0.647352404,0,0,0,0,-1.484570011,1.580645161,-0.764861027,1.705069124,-0.28204504,-0.088618381,0.356723317519908,0.136338239019021
"784",65,1.8,-1.552647596,0,1,0,0,-0.64404982,-1.019354839,0.346250085,0.133640553,-1.08204504,0.311381619,-0.709140459825745,-0.407115528520644
"785",39,3,-0.152647596,0,1,1,0,-0.572865699,0.780645161,1.679583418,0.847926267,-1.28204504,0.311381619,-0.884715261120936,0.221889445184015
"786",40,5,1.047352404,0,0,1,0,-0.893194241,1.180645161,-0.653749915,1.419354839,0.51795496,-0.288618381,0.64166242273712,0.331325963212034
"787",50,5,1.247352404,0,1,1,0,0.995922802,1.780645161,-0.653749915,2.276497696,0.31795496,-0.088618381,0.186754822532258,0.58704180292921
"788",68,3.6,1.247352404,0,0,0,0,0.147189058,1.180645161,-0.542638804,1.419354839,0.51795496,0.111381619,-1.24930537640626,0.207852056618905
"789",67,0,0.047352404,0,1,0,1,1.135553192,-2.419354839,0.012916751,-0.294930876,-0.08204504,0.111381619,-1.17986552944334,0.0169384370877006
"790",79,2.2,-1.552647596,0,1,1,0,1.028777011,-1.019354839,0.012916751,0.133640553,-1.08204504,0.111381619,-0.338448166753029,-1.00848395282507
"791",91,5,0.447352404,0,1,0,0,1.329940598,1.380645161,0.568472307,-0.580645161,-1.28204504,0.911381619,1.01271218812813,0.924309889742353
"792",28,4,-0.352647596,1,1,1,0,0.043150728,0.780645161,-0.09819436,-1.152073733,0.51795496,-0.288618381,0.101462876852152,-0.431469549720946
"793",19,3.8,1.247352404,1,1,1,0,1.154718148,-0.619354839,-0.209305471,-0.437788018,0.11795496,-0.088618381,0.190673066279192,0.59191264018229
"794",44,5,0.847352404,1,0,0,0,0.18825682,1.780645161,-0.653749915,1.419354839,-0.08204504,-0.288618381,-0.0285917060525727,0.161104431189878
"795",24,2.8,-1.752647596,1,1,0,0,1.223164417,-0.219354839,0.568472307,-0.437788018,-0.68204504,-0.488618381,-0.256255466831938,-1.22683427000326
"796",62,2.2,1.047352404,0,1,1,0,0.25944094,-0.219354839,-0.431527693,0.99078341,-0.28204504,-0.288618381,-0.848288957501756,0.683143002537404
"797",64,3.8,0.647352404,0,1,1,0,-1.695384522,0.380645161,-0.09819436,0.276497696,-0.48204504,0.911381619,-0.414762440514882,0.261924530321339
"798",60,4.6,1.047352404,0,1,1,0,-1.057465288,-0.019354839,-0.209305471,0.705069124,-0.28204504,1.311381619,0.375902992537573,0.428696723873564
"799",80,5,-0.152647596,0,1,1,0,1.521590153,1.580645161,0.124027862,-1.437788018,0.51795496,-0.088618381,0.825511831442361,-0.363635541785876
"800",29,4.8,0.247352404,1,1,1,0,-0.175877335,0.780645161,-0.209305471,-1.437788018,0.91795496,-1.088618381,0.382629544422963,-0.0483660467407079
"801",24,4,0.847352404,0,1,1,0,1.65026914,-0.219354839,0.346250085,0.847926267,0.91795496,-1.288618381,0.886456503614607,0.333817458356205
"802",55,3.2,0.447352404,1,1,0,0,-0.917834898,0.380645161,-0.320416582,0.847926267,0.11795496,0.111381619,0.178052156268346,0.379941439992863
"803",77,3.2,1.247352404,0,1,1,0,0.667380707,-1.219354839,-0.320416582,0.99078341,0.51795496,0.511381619,0.493434232859725,0.803590217780348
"804",58,3.4,1.047352404,0,1,1,0,-0.627622715,-1.019354839,-0.653749915,1.562211982,0.51795496,1.311381619,0.80489304479711,0.314553010720044
"805",91,0.4,0.047352404,0,1,1,0,1.351843404,-2.419354839,0.457361196,1.562211982,1.11795496,2.311381619,-0.950130749062754,-0.47953108391757
"806",75,2.2,-0.552647596,1,1,1,0,-0.761777403,0.780645161,0.568472307,-1.152073733,0.31795496,-1.088618381,-1.56801577141787,-0.376831947620166
"807",58,2.8,0.447352404,0,1,0,0,-0.238847903,0.580645161,-0.653749915,0.562211982,0.51795496,0.511381619,-1.0209541636286,-0.535519377489017
"808",50,2.8,1.247352404,1,1,1,1,0.67559426,0.180645161,-0.653749915,1.847926267,0.11795496,0.311381619,-0.739151397470547,0.868935418452302
"809",90,2,-1.552647596,0,1,1,0,1.206737313,-1.419354839,0.90180564,0.99078341,-1.28204504,1.711381619,0.265558645626969,0.11980175962872
"810",100,4.4,1.247352404,1,0,0,0,-0.430497458,1.180645161,-0.542638804,-1.723502304,1.31795496,-0.488618381,-0.114052573047809,-0.16238027118343
"811",105,3,-0.752647596,0,0,1,0,1.538017258,-0.219354839,1.457361196,0.133640553,-0.68204504,1.911381619,-0.759132819648396,-0.291988214089261
"812",14,3.4,1.047352404,0,0,1,0,-0.463351668,-0.419354839,-0.320416582,1.276497696,-0.28204504,0.711381619,-0.0978208146860664,0.614467805314874
"813",14,4.6,1.047352404,0,0,1,1,-0.422283906,1.580645161,-0.653749915,-0.580645161,0.11795496,0.111381619,-0.308534369314388,0.165452807275115
"814",59,2.2,-1.352647596,0,1,0,0,1.494211645,-1.219354839,-0.09819436,-0.294930876,-2.08204504,0.511381619,-0.0313766380700997,0.227616310088133
"815",30,2.8,-0.552647596,0,1,1,1,-0.170401633,-1.019354839,0.457361196,0.847926267,-0.88204504,0.311381619,0.24857905106149,0.151569642691643
"816",78,3.2,-0.752647596,0,1,1,1,0.867243815,-2.019354839,0.790694529,1.847926267,-2.08204504,1.111381619,1.13854711394234,0.84584252385395
"817",34,3.2,1.247352404,1,1,1,0,-0.586554953,-1.819354839,-0.764861027,-0.294930876,1.51795496,-1.288618381,1.20883226821757,0.364182508381868
"818",21,2,1.047352404,1,1,1,0,-0.047198348,-1.419354839,0.790694529,1.562211982,-0.88204504,3.711381619,-0.322218111415844,2.06600810231233
"819",27,1.8,-1.352647596,0,1,1,0,-1.613248998,-1.819354839,-0.431527693,0.419354839,0.51795496,0.111381619,-0.226551866798427,-1.30941130251699
"820",72,4.8,1.247352404,1,1,1,0,-0.537273639,0.980645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,0.0311859981015392,-0.237876418024245
"821",36,4.4,-0.952647596,0,1,1,0,0.360741419,0.380645161,-0.431527693,0.847926267,-0.08204504,-0.488618381,0.796215863045511,-0.658105765549353
"822",84,2.2,0.047352404,0,1,1,0,-0.534535788,-3.219354839,1.124027862,2.562211982,-1.48204504,1.311381619,1.77983515740642,1.74191341062001
"823",26,3.4,0.447352404,1,1,0,0,-1.733714433,-0.219354839,-0.653749915,-0.866359447,0.51795496,-1.088618381,-0.176606832354974,0.19893740486042
"824",86,1.8,-0.752647596,1,1,0,0,-0.0554119,-1.819354839,0.346250085,0.705069124,-1.28204504,0.311381619,-0.626347113510599,0.384652040068247
"825",18,4.2,0.047352404,0,1,1,1,0.735826977,0.380645161,0.346250085,0.133640553,-0.48204504,-0.488618381,0.610899169134395,0.787291021718072
"826",27,3.8,-0.552647596,0,1,1,0,-1.156027917,-0.619354839,-0.431527693,-0.723502304,0.31795496,0.111381619,0.902639566816256,-0.470237750004209
"827",16,2.6,0.447352404,1,1,1,0,1.642055588,-0.019354839,0.457361196,0.847926267,-0.08204504,0.111381619,-0.999977321035808,1.13856306412901
"828",104,5,0.447352404,0,0,1,0,0.730351276,0.380645161,-0.764861027,-1.723502304,0.71795496,-1.288618381,0.336212220793925,-0.369432475355556
"829",46,0.4,-0.952647596,0,1,1,0,-1.465405056,-2.619354839,-0.09819436,-0.723502304,-1.68204504,0.311381619,-0.62756518369124,0.538154065205074
"830",98,3.2,1.047352404,1,1,0,0,-0.85486433,-0.019354839,-0.542638804,-1.00921659,1.11795496,-1.288618381,-0.491429354976838,0.36855903482677
"831",85,3.6,1.247352404,1,1,1,0,-0.813796568,0.980645161,-0.431527693,-0.00921659,1.51795496,-1.288618381,-0.593772675058294,0.0278705110450756
"832",78,5,-0.352647596,0,1,1,0,0.922000831,-0.219354839,0.457361196,-1.294930876,-0.08204504,0.511381619,1.16399880276618,-0.271301674109347
"833",2,1.2,-1.352647596,1,1,1,0,0.826176053,-2.019354839,2.679583418,1.133640553,-1.68204504,1.311381619,-0.730830898040805,0.0271490676165868
"834",100,2.4,-0.552647596,0,0,0,0,-0.118382468,-0.819354839,0.012916751,0.99078341,-0.88204504,0.711381619,-0.196094521937045,-0.17053417316052
"835",81,4,1.047352404,0,1,0,0,-1.243639142,1.380645161,-0.653749915,-2.00921659,1.31795496,-1.288618381,-0.222208385224004,0.532754341672348
"836",64,2.8,0.847352404,0,1,1,0,-1.580394789,-0.819354839,0.124027862,-0.00921659,0.11795496,1.111381619,-0.57487591918795,0.216517186983547
"837",60,3.2,0.647352404,0,1,1,0,-1.325774666,-0.219354839,-0.542638804,0.276497696,-0.28204504,0.311381619,-0.906105581618962,-0.0937551245310853
"838",107,4,0.447352404,1,1,1,0,1.792637381,1.180645161,-0.209305471,-1.152073733,0.11795496,0.311381619,-0.43352172496506,0.336940562783181
"839",24,5,1.247352404,0,1,1,0,1.595512124,1.780645161,0.90180564,-2.152073733,1.51795496,-0.888618381,0.302346906315047,0.266792262080841
"840",48,1.6,-0.152647596,0,0,0,0,1.327202747,-1.219354839,0.124027862,-0.00921659,-0.08204504,0.711381619,-0.980742513128414,-0.00676071841840455
"841",86,4.2,-0.752647596,0,1,1,0,-0.030771243,0.380645161,0.568472307,0.705069124,-0.68204504,-0.488618381,0.155894010479783,-0.201361085242062
"842",90,4.8,1.247352404,0,1,1,0,1.444930331,0.980645161,-0.542638804,-2.152073733,1.51795496,-1.088618381,0.869158115533941,0.578488089488148
"843",54,2.6,1.047352404,1,1,1,1,0.497633959,-1.419354839,-0.09819436,-0.00921659,-0.88204504,-0.688618381,-0.203139290566273,0.62892189168743
"844",27,3.6,0.447352404,1,1,1,0,-1.884296226,0.180645161,-0.542638804,-1.152073733,0.91795496,0.111381619,-0.104121638175042,-0.00251212194397204
"845",43,3.4,-0.352647596,0,1,1,1,0.073267087,-0.819354839,0.568472307,0.419354839,-1.08204504,0.111381619,0.498106255241731,0.312695776607054
"846",101,5,1.247352404,1,0,0,0,1.223164417,1.780645161,-0.320416582,-2.152073733,0.11795496,-0.688618381,0.0654821036308793,1.06024889948565
"847",58,5,1.047352404,1,1,1,0,-0.112906767,1.780645161,-0.764861027,2.133640553,0.51795496,-0.288618381,0.176794474938279,-0.231605672360397
"848",8,4.2,0.447352404,0,1,0,1,-1.090319498,-1.019354839,-0.431527693,0.562211982,-0.48204504,0.311381619,1.58291900933131,0.367632087675908
"849",6,2,-0.952647596,0,1,1,0,-0.816534419,-1.219354839,1.679583418,1.562211982,-0.68204504,1.711381619,-0.501423694289423,0.124476759374872
"850",16,4,-1.552647596,0,0,0,0,2.121179475,0.780645161,0.012916751,0.99078341,-1.08204504,-0.488618381,-0.219875857248497,-0.492651985957564
"851",100,0.4,-0.352647596,1,1,0,0,-0.874029286,-2.219354839,0.568472307,0.847926267,-0.08204504,1.511381619,-1.11985897909784,-0.149490285796415
"852",9,4.8,0.247352404,1,1,1,0,-0.912359197,1.380645161,-0.653749915,-1.866359447,0.31795496,-0.688618381,-0.410656261469752,-0.0939887389265234
"853",32,3,-0.752647596,0,1,1,0,-0.778204508,-0.619354839,-0.431527693,0.99078341,-2.28204504,0.511381619,0.27753796181766,0.904381769667679
"854",49,2,-1.152647596,0,0,0,0,1.92952992,-1.219354839,-0.542638804,0.133640553,-0.08204504,-0.088618381,-0.131558398639508,-0.749122518226635
"855",21,2.6,-0.552647596,0,1,1,0,0.177305417,-1.219354839,0.235138973,2.133640553,1.11795496,0.311381619,-0.054336197707884,-1.21915906915398
"856",83,3.4,-0.352647596,1,1,0,0,-1.218998485,-0.819354839,-0.653749915,0.133640553,-0.08204504,-0.888618381,0.84951816874352,-0.0153315877084512
"857",65,1,-1.752647596,0,1,1,1,0.50310966,-1.219354839,0.235138973,-0.152073733,-1.28204504,0.511381619,-1.12024683635391,-0.365712599999773
"858",2,3.8,-0.752647596,0,1,1,0,0.508585362,0.380645161,1.124027862,0.276497696,-1.28204504,0.111381619,0.0863054122564619,0.0853791375000931
"859",7,2.4,1.247352404,0,1,1,1,-0.060887602,-0.619354839,-0.764861027,-1.152073733,0.91795496,-0.288618381,-0.421493031501206,0.834249197482545
"860",85,2.6,1.247352404,0,1,0,0,-0.003392735,-2.219354839,-0.09819436,1.276497696,1.51795496,-0.688618381,0.956418715906223,0.449066415010133
"861",38,4.2,1.047352404,0,0,1,0,1.09448543,0.780645161,-0.320416582,1.705069124,0.31795496,0.311381619,0.339928660647792,0.0753239040906071
"862",8,4,0.847352404,1,1,0,0,-1.136862961,0.380645161,0.124027862,-1.152073733,0.31795496,0.311381619,-0.0442640371848866,0.0339421365227996
"863",9,3.2,-1.352647596,0,1,1,0,-1.703598074,-1.619354839,1.790694529,0.847926267,-1.28204504,1.311381619,0.570162848099248,-0.0945075191507661
"864",25,3.4,0.847352404,1,1,1,0,-0.939737705,-0.419354839,-0.653749915,-1.294930876,0.91795496,-1.088618381,0.358430806331511,0.149390066100896
"865",48,3.8,0.847352404,1,1,0,0,1.937743473,0.780645161,-0.09819436,1.562211982,-0.28204504,0.511381619,-0.111954592901961,1.01312182797657
"866",45,2,-1.552647596,0,0,1,0,-1.468142906,-1.219354839,1.346250085,0.419354839,-0.28204504,1.111381619,0.239475206014788,-0.905586013106786
"867",5,2,-1.352647596,0,1,1,1,2.603041214,-0.419354839,-0.542638804,-0.294930876,0.11795496,-1.288618381,-0.290058414623061,-0.585941218845128
"868",72,5,1.047352404,0,1,0,0,-0.29908062,1.780645161,-0.209305471,-2.00921659,1.51795496,-0.088618381,-0.240369502864492,-0.268873733334885
"869",18,5,1.047352404,0,0,1,0,0.88367092,1.780645161,-0.542638804,-1.294930876,0.31795496,-0.888618381,-0.141229359294866,0.895247982164617
"870",2,4.4,0.647352404,1,1,1,0,1.042466265,0.380645161,0.346250085,-1.00921659,-0.28204504,-0.288618381,0.464166587197157,0.732001929652402
"871",81,3.2,-0.352647596,1,1,0,0,-1.500997116,-0.019354839,-0.542638804,-0.294930876,1.31795496,-0.888618381,-0.0686479353364636,-0.790597618218015
"872",67,4.8,0.847352404,0,1,0,0,0.193732521,1.580645161,-0.431527693,1.99078341,0.11795496,-0.288618381,0.400224395231746,0.219438115977897
"873",70,3,-0.352647596,0,1,0,0,-0.926048451,0.180645161,1.124027862,0.419354839,0.11795496,1.311381619,-0.540658164703563,-0.0924112915296454
"874",82,2.4,-1.752647596,0,1,0,0,-1.451715802,-0.419354839,0.124027862,-0.437788018,-1.08204504,-0.488618381,-0.145378714349206,-0.408914659285926
"875",68,5,-0.352647596,1,1,1,0,0.653691454,1.780645161,0.235138973,1.847926267,-0.08204504,0.911381619,-0.0576599723708283,-0.835012073906404
"876",17,5,1.047352404,1,0,1,0,-1.112222304,1.380645161,-0.764861027,-1.866359447,1.51795496,-1.288618381,0.212559631957579,-0.18344249701555
"877",67,2.6,0.847352404,1,1,1,1,0.659167155,-1.619354839,0.568472307,-0.00921659,-1.08204504,1.311381619,0.848231425366226,1.47643283533308
"878",18,5,0.447352404,1,1,1,0,1.124601789,1.780645161,0.346250085,-1.723502304,0.31795496,0.111381619,0.0100654702606358,0.543718444335884
