classroom,ac2,pb2,female,black,frl,sped,age,ac1,db1,cp1,pb1,er1,r.ac2,r.pb2
98,5,0.847352404,1,0,0,0,-0.482516623,0.380645161,-0.764861027,-0.723502304,1.11795496,-1.088618381,0.792230187,-0.018592288
9,4.8,0.047352404,1,1,1,0,-1.057465288,0.180645161,-0.209305471,-0.580645161,-0.48204504,-0.488618381,0.590771288,0.329974046
78,4.8,0.247352404,0,1,1,0,0.590720885,-0.219354839,0.457361196,-0.00921659,-0.48204504,-0.888618381,0.977002,0.369439856
14,5,1.047352404,0,0,0,0,-0.816534419,1.380645161,-0.764861027,-1.580645161,0.91795496,-0.888618381,-0.064616761,-0.515196341
12,5,1.247352404,1,0,0,0,-1.298396158,0.980645161,-0.542638804,-1.580645161,0.91795496,-0.888618381,0.074281112,-0.028181943
7,1.8,-0.352647596,1,1,1,0,-0.414070353,-1.619354839,0.346250085,0.705069124,-0.28204504,0.711381619,-0.381964972,0.07686251
40,5,1.247352404,1,1,1,0,-0.668690477,1.780645161,-0.653749915,2.133640553,0.51795496,-0.288618381,0.32673657,0.576704715
59,2,-1.552647596,1,1,0,0,1.726928962,-0.819354839,0.790694529,-0.294930876,-1.88204504,0.511381619,-0.656549407,-0.211883239
78,1.4,-1.752647596,0,1,1,0,0.379906375,-1.619354839,1.346250085,0.705069124,-1.28204504,1.511381619,-1.230495084,-0.674677859
40,2.2,-1.552647596,1,1,1,0,-0.320983427,0.780645161,0.790694529,1.133640553,-0.08204504,0.511381619,-1.62937097,-1.632380221
82,1.6,-2.152647596,1,1,0,0,-1.48183216,-2.219354839,1.012916751,0.705069124,-1.48204504,0.511381619,0.372000084,-0.352655034
60,3.8,1.047352404,0,1,1,1,-1.383269532,-0.819354839,-0.653749915,1.419354839,0.11795496,-0.288618381,0.252742617,0.050489231
37,4.8,0.647352404,0,0,0,0,-1.484570011,1.580645161,-0.764861027,1.705069124,-0.28204504,-0.088618381,0.356723318,0.136338239
65,1.8,-1.552647596,0,1,0,0,-0.64404982,-1.019354839,0.346250085,0.133640553,-1.08204504,0.311381619,-0.70914046,-0.407115529
39,3,-0.152647596,0,1,1,0,-0.572865699,0.780645161,1.679583418,0.847926267,-1.28204504,0.311381619,-0.884715261,0.221889445
40,5,1.047352404,0,0,1,0,-0.893194241,1.180645161,-0.653749915,1.419354839,0.51795496,-0.288618381,0.641662423,0.331325963
50,5,1.247352404,0,1,1,0,0.995922802,1.780645161,-0.653749915,2.276497696,0.31795496,-0.088618381,0.186754823,0.587041803
68,3.6,1.247352404,0,0,0,0,0.147189058,1.180645161,-0.542638804,1.419354839,0.51795496,0.111381619,-1.249305376,0.207852057
67,0,0.047352404,0,1,0,1,1.135553192,-2.419354839,0.012916751,-0.294930876,-0.08204504,0.111381619,-1.179865529,0.016938437
79,2.2,-1.552647596,0,1,1,0,1.028777011,-1.019354839,0.012916751,0.133640553,-1.08204504,0.111381619,-0.338448167,-1.008483953
91,5,0.447352404,0,1,0,0,1.329940598,1.380645161,0.568472307,-0.580645161,-1.28204504,0.911381619,1.012712188,0.92430989
28,4,-0.352647596,1,1,1,0,0.043150728,0.780645161,-0.09819436,-1.152073733,0.51795496,-0.288618381,0.101462877,-0.43146955
19,3.8,1.247352404,1,1,1,0,1.154718148,-0.619354839,-0.209305471,-0.437788018,0.11795496,-0.088618381,0.190673066,0.59191264
44,5,0.847352404,1,0,0,0,0.18825682,1.780645161,-0.653749915,1.419354839,-0.08204504,-0.288618381,-0.028591706,0.161104431
24,2.8,-1.752647596,1,1,0,0,1.223164417,-0.219354839,0.568472307,-0.437788018,-0.68204504,-0.488618381,-0.256255467,-1.22683427
62,2.2,1.047352404,0,1,1,0,0.25944094,-0.219354839,-0.431527693,0.99078341,-0.28204504,-0.288618381,-0.848288958,0.683143003
64,3.8,0.647352404,0,1,1,0,-1.695384522,0.380645161,-0.09819436,0.276497696,-0.48204504,0.911381619,-0.414762441,0.26192453
60,4.6,1.047352404,0,1,1,0,-1.057465288,-0.019354839,-0.209305471,0.705069124,-0.28204504,1.311381619,0.375902993,0.428696724
80,5,-0.152647596,0,1,1,0,1.521590153,1.580645161,0.124027862,-1.437788018,0.51795496,-0.088618381,0.825511831,-0.363635542
29,4.8,0.247352404,1,1,1,0,-0.175877335,0.780645161,-0.209305471,-1.437788018,0.91795496,-1.088618381,0.382629544,-0.048366047
24,4,0.847352404,0,1,1,0,1.65026914,-0.219354839,0.346250085,0.847926267,0.91795496,-1.288618381,0.886456504,0.333817458
55,3.2,0.447352404,1,1,0,0,-0.917834898,0.380645161,-0.320416582,0.847926267,0.11795496,0.111381619,0.178052156,0.37994144
77,3.2,1.247352404,0,1,1,0,0.667380707,-1.219354839,-0.320416582,0.99078341,0.51795496,0.511381619,0.493434233,0.803590218
58,3.4,1.047352404,0,1,1,0,-0.627622715,-1.019354839,-0.653749915,1.562211982,0.51795496,1.311381619,0.804893045,0.314553011
91,0.4,0.047352404,0,1,1,0,1.351843404,-2.419354839,0.457361196,1.562211982,1.11795496,2.311381619,-0.950130749,-0.479531084
75,2.2,-0.552647596,1,1,1,0,-0.761777403,0.780645161,0.568472307,-1.152073733,0.31795496,-1.088618381,-1.568015771,-0.376831948
58,2.8,0.447352404,0,1,0,0,-0.238847903,0.580645161,-0.653749915,0.562211982,0.51795496,0.511381619,-1.020954164,-0.535519377
50,2.8,1.247352404,1,1,1,1,0.67559426,0.180645161,-0.653749915,1.847926267,0.11795496,0.311381619,-0.739151397,0.868935418
90,2,-1.552647596,0,1,1,0,1.206737313,-1.419354839,0.90180564,0.99078341,-1.28204504,1.711381619,0.265558646,0.11980176
100,4.4,1.247352404,1,0,0,0,-0.430497458,1.180645161,-0.542638804,-1.723502304,1.31795496,-0.488618381,-0.114052573,-0.162380271
105,3,-0.752647596,0,0,1,0,1.538017258,-0.219354839,1.457361196,0.133640553,-0.68204504,1.911381619,-0.75913282,-0.291988214
14,3.4,1.047352404,0,0,1,0,-0.463351668,-0.419354839,-0.320416582,1.276497696,-0.28204504,0.711381619,-0.097820815,0.614467805
14,4.6,1.047352404,0,0,1,1,-0.422283906,1.580645161,-0.653749915,-0.580645161,0.11795496,0.111381619,-0.308534369,0.165452807
59,2.2,-1.352647596,0,1,0,0,1.494211645,-1.219354839,-0.09819436,-0.294930876,-2.08204504,0.511381619,-0.031376638,0.22761631
30,2.8,-0.552647596,0,1,1,1,-0.170401633,-1.019354839,0.457361196,0.847926267,-0.88204504,0.311381619,0.248579051,0.151569643
78,3.2,-0.752647596,0,1,1,1,0.867243815,-2.019354839,0.790694529,1.847926267,-2.08204504,1.111381619,1.138547114,0.845842524
34,3.2,1.247352404,1,1,1,0,-0.586554953,-1.819354839,-0.764861027,-0.294930876,1.51795496,-1.288618381,1.208832268,0.364182508
21,2,1.047352404,1,1,1,0,-0.047198348,-1.419354839,0.790694529,1.562211982,-0.88204504,3.711381619,-0.322218111,2.066008102
27,1.8,-1.352647596,0,1,1,0,-1.613248998,-1.819354839,-0.431527693,0.419354839,0.51795496,0.111381619,-0.226551867,-1.309411303
72,4.8,1.247352404,1,1,1,0,-0.537273639,0.980645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,0.031185998,-0.237876418
36,4.4,-0.952647596,0,1,1,0,0.360741419,0.380645161,-0.431527693,0.847926267,-0.08204504,-0.488618381,0.796215863,-0.658105766
84,2.2,0.047352404,0,1,1,0,-0.534535788,-3.219354839,1.124027862,2.562211982,-1.48204504,1.311381619,1.779835157,1.741913411
26,3.4,0.447352404,1,1,0,0,-1.733714433,-0.219354839,-0.653749915,-0.866359447,0.51795496,-1.088618381,-0.176606832,0.198937405
86,1.8,-0.752647596,1,1,0,0,-0.0554119,-1.819354839,0.346250085,0.705069124,-1.28204504,0.311381619,-0.626347114,0.38465204
18,4.2,0.047352404,0,1,1,1,0.735826977,0.380645161,0.346250085,0.133640553,-0.48204504,-0.488618381,0.610899169,0.787291022
27,3.8,-0.552647596,0,1,1,0,-1.156027917,-0.619354839,-0.431527693,-0.723502304,0.31795496,0.111381619,0.902639567,-0.47023775
16,2.6,0.447352404,1,1,1,0,1.642055588,-0.019354839,0.457361196,0.847926267,-0.08204504,0.111381619,-0.999977321,1.138563064
104,5,0.447352404,0,0,1,0,0.730351276,0.380645161,-0.764861027,-1.723502304,0.71795496,-1.288618381,0.336212221,-0.369432475
46,0.4,-0.952647596,0,1,1,0,-1.465405056,-2.619354839,-0.09819436,-0.723502304,-1.68204504,0.311381619,-0.627565184,0.538154065
98,3.2,1.047352404,1,1,0,0,-0.85486433,-0.019354839,-0.542638804,-1.00921659,1.11795496,-1.288618381,-0.491429355,0.368559035
85,3.6,1.247352404,1,1,1,0,-0.813796568,0.980645161,-0.431527693,-0.00921659,1.51795496,-1.288618381,-0.593772675,0.027870511
78,5,-0.352647596,0,1,1,0,0.922000831,-0.219354839,0.457361196,-1.294930876,-0.08204504,0.511381619,1.163998803,-0.271301674
2,1.2,-1.352647596,1,1,1,0,0.826176053,-2.019354839,2.679583418,1.133640553,-1.68204504,1.311381619,-0.730830898,0.027149068
100,2.4,-0.552647596,0,0,0,0,-0.118382468,-0.819354839,0.012916751,0.99078341,-0.88204504,0.711381619,-0.196094522,-0.170534173
81,4,1.047352404,0,1,0,0,-1.243639142,1.380645161,-0.653749915,-2.00921659,1.31795496,-1.288618381,-0.222208385,0.532754342
64,2.8,0.847352404,0,1,1,0,-1.580394789,-0.819354839,0.124027862,-0.00921659,0.11795496,1.111381619,-0.574875919,0.216517187
60,3.2,0.647352404,0,1,1,0,-1.325774666,-0.219354839,-0.542638804,0.276497696,-0.28204504,0.311381619,-0.906105582,-0.093755125
107,4,0.447352404,1,1,1,0,1.792637381,1.180645161,-0.209305471,-1.152073733,0.11795496,0.311381619,-0.433521725,0.336940563
24,5,1.247352404,0,1,1,0,1.595512124,1.780645161,0.90180564,-2.152073733,1.51795496,-0.888618381,0.302346906,0.266792262
48,1.6,-0.152647596,0,0,0,0,1.327202747,-1.219354839,0.124027862,-0.00921659,-0.08204504,0.711381619,-0.980742513,-0.006760718
86,4.2,-0.752647596,0,1,1,0,-0.030771243,0.380645161,0.568472307,0.705069124,-0.68204504,-0.488618381,0.15589401,-0.201361085
90,4.8,1.247352404,0,1,1,0,1.444930331,0.980645161,-0.542638804,-2.152073733,1.51795496,-1.088618381,0.869158116,0.578488089
54,2.6,1.047352404,1,1,1,1,0.497633959,-1.419354839,-0.09819436,-0.00921659,-0.88204504,-0.688618381,-0.203139291,0.628921892
27,3.6,0.447352404,1,1,1,0,-1.884296226,0.180645161,-0.542638804,-1.152073733,0.91795496,0.111381619,-0.104121638,-0.002512122
43,3.4,-0.352647596,0,1,1,1,0.073267087,-0.819354839,0.568472307,0.419354839,-1.08204504,0.111381619,0.498106255,0.312695777
101,5,1.247352404,1,0,0,0,1.223164417,1.780645161,-0.320416582,-2.152073733,0.11795496,-0.688618381,0.065482104,1.060248899
58,5,1.047352404,1,1,1,0,-0.112906767,1.780645161,-0.764861027,2.133640553,0.51795496,-0.288618381,0.176794475,-0.231605672
8,4.2,0.447352404,0,1,0,1,-1.090319498,-1.019354839,-0.431527693,0.562211982,-0.48204504,0.311381619,1.582919009,0.367632088
6,2,-0.952647596,0,1,1,0,-0.816534419,-1.219354839,1.679583418,1.562211982,-0.68204504,1.711381619,-0.501423694,0.124476759
16,4,-1.552647596,0,0,0,0,2.121179475,0.780645161,0.012916751,0.99078341,-1.08204504,-0.488618381,-0.219875857,-0.492651986
100,0.4,-0.352647596,1,1,0,0,-0.874029286,-2.219354839,0.568472307,0.847926267,-0.08204504,1.511381619,-1.119858979,-0.149490286
9,4.8,0.247352404,1,1,1,0,-0.912359197,1.380645161,-0.653749915,-1.866359447,0.31795496,-0.688618381,-0.410656261,-0.093988739
32,3,-0.752647596,0,1,1,0,-0.778204508,-0.619354839,-0.431527693,0.99078341,-2.28204504,0.511381619,0.277537962,0.90438177
49,2,-1.152647596,0,0,0,0,1.92952992,-1.219354839,-0.542638804,0.133640553,-0.08204504,-0.088618381,-0.131558399,-0.749122518
21,2.6,-0.552647596,0,1,1,0,0.177305417,-1.219354839,0.235138973,2.133640553,1.11795496,0.311381619,-0.054336198,-1.219159069
83,3.4,-0.352647596,1,1,0,0,-1.218998485,-0.819354839,-0.653749915,0.133640553,-0.08204504,-0.888618381,0.849518169,-0.015331588
65,1,-1.752647596,0,1,1,1,0.50310966,-1.219354839,0.235138973,-0.152073733,-1.28204504,0.511381619,-1.120246836,-0.3657126
2,3.8,-0.752647596,0,1,1,0,0.508585362,0.380645161,1.124027862,0.276497696,-1.28204504,0.111381619,0.086305412,0.085379138
7,2.4,1.247352404,0,1,1,1,-0.060887602,-0.619354839,-0.764861027,-1.152073733,0.91795496,-0.288618381,-0.421493032,0.834249197
85,2.6,1.247352404,0,1,0,0,-0.003392735,-2.219354839,-0.09819436,1.276497696,1.51795496,-0.688618381,0.956418716,0.449066415
38,4.2,1.047352404,0,0,1,0,1.09448543,0.780645161,-0.320416582,1.705069124,0.31795496,0.311381619,0.339928661,0.075323904
8,4,0.847352404,1,1,0,0,-1.136862961,0.380645161,0.124027862,-1.152073733,0.31795496,0.311381619,-0.044264037,0.033942137
9,3.2,-1.352647596,0,1,1,0,-1.703598074,-1.619354839,1.790694529,0.847926267,-1.28204504,1.311381619,0.570162848,-0.094507519
25,3.4,0.847352404,1,1,1,0,-0.939737705,-0.419354839,-0.653749915,-1.294930876,0.91795496,-1.088618381,0.358430806,0.149390066
48,3.8,0.847352404,1,1,0,0,1.937743473,0.780645161,-0.09819436,1.562211982,-0.28204504,0.511381619,-0.111954593,1.013121828
45,2,-1.552647596,0,0,1,0,-1.468142906,-1.219354839,1.346250085,0.419354839,-0.28204504,1.111381619,0.239475206,-0.905586013
5,2,-1.352647596,0,1,1,1,2.603041214,-0.419354839,-0.542638804,-0.294930876,0.11795496,-1.288618381,-0.290058415,-0.585941219
72,5,1.047352404,0,1,0,0,-0.29908062,1.780645161,-0.209305471,-2.00921659,1.51795496,-0.088618381,-0.240369503,-0.268873733
18,5,1.047352404,0,0,1,0,0.88367092,1.780645161,-0.542638804,-1.294930876,0.31795496,-0.888618381,-0.141229359,0.895247982
2,4.4,0.647352404,1,1,1,0,1.042466265,0.380645161,0.346250085,-1.00921659,-0.28204504,-0.288618381,0.464166587,0.73200193
81,3.2,-0.352647596,1,1,0,0,-1.500997116,-0.019354839,-0.542638804,-0.294930876,1.31795496,-0.888618381,-0.068647935,-0.790597618
67,4.8,0.847352404,0,1,0,0,0.193732521,1.580645161,-0.431527693,1.99078341,0.11795496,-0.288618381,0.400224395,0.219438116
70,3,-0.352647596,0,1,0,0,-0.926048451,0.180645161,1.124027862,0.419354839,0.11795496,1.311381619,-0.540658165,-0.092411292
82,2.4,-1.752647596,0,1,0,0,-1.451715802,-0.419354839,0.124027862,-0.437788018,-1.08204504,-0.488618381,-0.145378714,-0.408914659
68,5,-0.352647596,1,1,1,0,0.653691454,1.780645161,0.235138973,1.847926267,-0.08204504,0.911381619,-0.057659972,-0.835012074
17,5,1.047352404,1,0,1,0,-1.112222304,1.380645161,-0.764861027,-1.866359447,1.51795496,-1.288618381,0.212559632,-0.183442497
67,2.6,0.847352404,1,1,1,1,0.659167155,-1.619354839,0.568472307,-0.00921659,-1.08204504,1.311381619,0.848231425,1.476432835
18,5,0.447352404,1,1,1,0,1.124601789,1.780645161,0.346250085,-1.723502304,0.31795496,0.111381619,0.01006547,0.543718444
78,0.4,-1.552647596,0,1,0,0,0.653691454,-2.819354839,0.235138973,2.847926267,-1.48204504,0.911381619,-1.308856021,-0.361043213
52,4.2,0.047352404,0,1,1,0,-0.830223673,0.580645161,-0.09819436,0.562211982,-0.88204504,-0.288618381,0.320896048,-0.18075326
71,2,-1.552647596,0,1,1,0,-1.276493351,-0.419354839,0.346250085,-0.152073733,-0.48204504,1.311381619,-1.260130366,-1.118936797
31,5,-0.352647596,1,1,1,0,2.189625745,0.980645161,0.012916751,-1.866359447,-0.08204504,-0.488618381,1.050720782,0.0615393
29,5,1.247352404,0,1,0,0,-0.674166178,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.167425769,0.527132329
67,3.8,1.247352404,1,0,1,0,0.768681187,0.580645161,-0.320416582,2.133640553,0.51795496,0.111381619,-0.19519594,0.262871985
18,2.8,-1.152647596,0,0,0,0,0.880933069,-1.419354839,-0.320416582,1.419354839,1.31795496,0.711381619,-0.01330471,-1.477966919
3,2,0.247352404,0,1,1,0,0.319673658,-0.819354839,-0.209305471,-0.580645161,1.51795496,-0.888618381,-0.717778875,-0.352792477
51,4.2,0.247352404,1,1,1,0,-0.813796568,0.380645161,0.235138973,0.847926267,-1.08204504,-0.488618381,0.246436665,0.018042836
12,2.8,0.247352404,1,0,1,0,-1.807636404,-0.219354839,0.679583418,-0.866359447,-0.28204504,-0.488618381,-1.076633351,-0.107262829
98,3.8,1.047352404,1,0,0,0,-0.550962893,-0.219354839,-0.764861027,-1.152073733,1.31795496,-1.288618381,0.011527393,0.081195824
31,4.2,0.247352404,0,1,1,0,0.511323213,1.180645161,0.012916751,-0.437788018,0.31795496,-0.288618381,0.119511029,0.470668311
90,2.2,-1.152647596,0,1,1,0,2.121179475,-1.819354839,0.568472307,0.133640553,-0.88204504,1.311381619,0.73767204,0.261147836
106,5,1.247352404,0,0,0,0,1.830967292,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.086082093,-0.10252266
17,4,0.647352404,1,1,0,0,-1.147814364,1.180645161,-0.542638804,-1.580645161,0.71795496,-1.088618381,-0.319350043,0.133886375
4,2,-0.952647596,1,1,1,0,-0.006130586,-1.019354839,-0.209305471,-0.00921659,-0.28204504,0.111381619,-0.420324477,-0.390445021
54,3.2,-0.152647596,0,1,1,0,0.790583993,-0.619354839,-0.320416582,0.419354839,-1.28204504,-0.288618381,-0.190573252,-0.292122656
102,0,-2.952647596,0,0,1,1,0.541439571,-3.219354839,2.235138973,2.276497696,-3.08204504,3.511381619,-0.766804897,-0.069372844
23,2.6,-1.552647596,1,1,1,0,1.496949496,0.180645161,0.790694529,-0.00921659,-1.28204504,0.311381619,-0.884906265,-0.197370173
73,2.8,0.047352404,0,1,1,0,-0.904145644,-0.019354839,-0.542638804,-1.152073733,0.71795496,-1.088618381,-0.314307782,-0.09943054
100,5,1.247352404,1,0,0,0,-0.660476924,1.780645161,-0.320416582,-2.00921659,1.51795496,-0.488618381,0.00227993,-0.339872874
62,1.6,-1.752647596,0,1,1,1,0.273130194,-1.619354839,1.346250085,-0.152073733,-1.68204504,0.911381619,-0.053512827,-0.888568092
84,2.4,1.247352404,0,1,1,0,-0.143023126,-2.019354839,-0.542638804,0.847926267,-0.28204504,-1.288618381,0.887799353,1.732721312
49,4.8,1.047352404,1,1,0,0,1.261494328,1.580645161,-0.542638804,2.276497696,0.31795496,-0.888618381,0.614294079,0.920148065
82,2.2,-1.752647596,0,1,1,1,-1.180668574,-1.019354839,1.124027862,0.99078341,-1.28204504,0.711381619,0.345869476,-0.016842371
7,1.8,-0.752647596,0,1,1,1,-0.841175076,-1.819354839,0.457361196,0.99078341,-0.68204504,0.311381619,0.064092692,0.007061619
39,4.8,0.247352404,1,0,1,0,-0.074576856,1.380645161,0.568472307,1.133640553,-0.48204504,0.511381619,0.05153703,-0.168655146
85,2.8,1.247352404,1,1,0,0,-0.761777403,-2.419354839,-0.320416582,0.562211982,1.51795496,-1.088618381,1.159837344,0.328226751
2,2.8,-1.952647596,0,1,1,0,1.318989195,-1.019354839,1.124027862,0.705069124,-1.28204504,1.511381619,0.198296961,-0.793777775
36,2.8,-1.552647596,1,1,1,0,0.557866676,0.380645161,-0.320416582,1.133640553,-0.68204504,-0.688618381,-0.839727901,-0.988007986
77,3,1.047352404,1,1,1,0,0.505847511,-0.819354839,-0.764861027,-0.866359447,0.91795496,-0.688618381,-0.203855488,0.081833214
1,2,-1.952647596,0,1,1,1,1.976073384,-1.219354839,1.346250085,0.99078341,-1.28204504,0.911381619,-0.006413352,-0.370432706
36,3.6,-0.552647596,0,0,0,0,0.941165786,0.580645161,-0.764861027,1.419354839,-0.28204504,-0.488618381,-0.355146818,-0.343995392
41,3.6,0.647352404,0,0,1,0,1.379221912,0.380645161,-0.542638804,0.705069124,0.11795496,0.511381619,0.063958158,0.228069568
69,2.6,1.047352404,0,1,0,0,-1.813112106,-2.419354839,0.90180564,1.705069124,-0.68204504,0.711381619,0.306718549,1.383545233
22,3,-0.752647596,1,1,1,0,2.039043952,0.980645161,0.124027862,-1.294930876,0.91795496,1.111381619,-1.054140522,-1.287725482
94,4.4,-0.552647596,1,0,0,0,-1.104008752,-0.019354839,1.012916751,-0.00921659,-0.48204504,0.711381619,1.010005138,-0.166193618
77,2,-0.952647596,0,1,0,0,1.376484061,-1.019354839,1.568472307,1.419354839,-0.88204504,0.511381619,-0.682466678,-0.537726703
34,1.6,1.247352404,0,0,1,1,0.05136428,-1.419354839,-0.320416582,1.133640553,1.31795496,-0.288618381,-0.581582949,0.531314975
26,4,0.247352404,1,1,1,0,-1.752879388,-1.019354839,-0.320416582,-0.866359447,0.11795496,-0.488618381,1.096009377,0.418654832
66,4.4,0.247352404,1,1,1,0,-1.024611079,0.380645161,-0.431527693,1.705069124,0.31795496,-0.288618381,0.500263345,-0.597142715
74,4.8,1.047352404,0,1,1,0,-0.553700744,1.580645161,-0.653749915,-2.152073733,1.51795496,-1.288618381,0.350965697,0.542175657
29,5,0.647352404,1,1,1,0,-0.236110052,1.780645161,-0.764861027,-2.00921659,1.51795496,-1.288618381,-0.248104575,-0.137239305
89,2.8,-0.352647596,0,1,0,0,0.311460105,0.380645161,-0.09819436,1.276497696,0.11795496,0.111381619,-0.624783546,-0.324536325
81,3.8,0.447352404,0,1,0,0,-1.711811627,0.580645161,-0.653749915,-1.294930876,1.11795496,-0.688618381,0.203546575,0.201171297
6,3.8,-1.952647596,1,1,1,1,-0.660476924,-1.219354839,1.457361196,1.133640553,-1.48204504,2.111381619,1.454292656,-0.345839729
101,5,1.247352404,1,0,1,0,0.221111029,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.128976325,0.093056827
17,4.4,1.247352404,1,0,1,0,-0.967116212,-0.419354839,-0.764861027,-1.294930876,1.31795496,-0.888618381,1.00598984,0.349522354
82,3.6,-0.952647596,0,0,0,0,-1.517424221,0.180645161,-0.320416582,-0.00921659,-0.88204504,-0.888618381,0.338383232,-0.029958953
89,1.8,-1.352647596,1,1,1,0,0.897360174,-2.219354839,0.457361196,1.276497696,-1.28204504,0.311381619,0.419628838,-0.249130512
104,4.4,0.447352404,0,1,1,0,0.349790016,-0.219354839,-0.320416582,-0.152073733,-0.08204504,-0.288618381,0.530695125,0.493143765
78,2.4,-1.152647596,1,1,1,0,0.530488168,-0.219354839,-0.431527693,-0.294930876,-0.08204504,-0.888618381,-1.581806919,-1.362679161
12,1.4,-1.952647596,0,1,1,0,-1.733714433,-2.219354839,2.124027862,1.847926267,-1.48204504,2.511381619,-0.410240514,-0.715172551
32,4.2,0.647352404,0,1,0,0,-0.526322236,1.380645161,0.012916751,-1.152073733,0.11795496,0.711381619,-0.315706323,0.650604261
48,1.4,-1.552647596,0,1,1,1,2.638633274,-1.219354839,0.346250085,0.276497696,-0.48204504,0.911381619,-0.676645326,-0.877478194
68,1.8,-0.352647596,0,1,1,0,0.483944705,-1.819354839,0.235138973,-0.00921659,0.51795496,2.711381619,-0.488589995,-0.556885157
31,1,-1.352647596,1,1,0,1,0.39907133,-1.619354839,-0.209305471,0.705069124,0.11795496,-0.688618381,-0.917475787,-0.883942448
8,1.6,-0.352647596,1,1,1,0,-1.72276303,-3.019354839,0.124027862,1.705069124,-0.88204504,-0.288618381,0.248344346,-0.218811138
30,3.8,-0.152647596,1,1,1,0,0.032199325,-0.619354839,-0.764861027,-1.723502304,-0.08204504,-0.088618381,0.568555295,-0.142605834
28,4.6,0.047352404,0,1,1,0,-0.014344139,0.780645161,0.012916751,-1.152073733,0.31795496,-0.488618381,0.827456169,0.147337495
39,2.8,-0.752647596,0,1,1,0,0.056839982,0.580645161,0.124027862,1.562211982,0.51795496,0.111381619,-1.120514498,-1.529676466
67,1.2,0.047352404,0,1,1,0,1.130077491,-1.819354839,-0.431527693,1.276497696,-0.08204504,-0.288618381,-0.579301247,-0.133917498
81,1.6,0.047352404,0,1,0,0,-1.821325658,-1.419354839,0.012916751,0.99078341,0.51795496,-0.088618381,-0.400992719,0.414248255
32,3.2,-1.152647596,0,1,1,1,-0.394905398,-0.619354839,-0.209305471,0.705069124,-0.28204504,0.711381619,0.424190692,-0.68550578
85,4.4,1.247352404,0,0,1,0,-0.312769874,1.180645161,-0.542638804,-1.152073733,1.51795496,-0.888618381,-0.050327361,-0.01849473
31,2.2,-0.752647596,0,1,0,1,0.29229515,-0.219354839,0.012916751,-0.294930876,0.31795496,-0.088618381,-0.681174636,-0.356474574
11,3.2,-0.952647596,0,0,1,0,0.976757846,-0.619354839,0.124027862,0.562211982,-0.68204504,0.511381619,0.245646721,-0.242795389
5,0.6,-1.752647596,0,1,1,0,1.264232179,-1.219354839,3.457361196,1.562211982,-1.28204504,3.511381619,-1.022171332,0.573266892
80,1,-1.552647596,1,1,1,0,1.332678449,-2.219354839,0.90180564,1.705069124,-0.08204504,1.511381619,-0.311003822,-0.945410232
57,3.4,-0.552647596,0,1,0,0,-1.717287328,-1.019354839,0.346250085,-0.00921659,-0.88204504,0.111381619,0.740378257,-0.048204497
38,3.4,0.247352404,0,1,1,0,1.729666813,0.180645161,0.124027862,1.133640553,-0.08204504,1.111381619,0.305845145,-0.113758185
50,4.2,-0.152647596,0,1,1,0,0.229324582,-0.419354839,0.568472307,1.419354839,-0.88204504,1.111381619,1.174172606,0.304779604
3,3.2,1.047352404,1,1,1,0,1.017825608,-0.819354839,-0.653749915,-0.152073733,1.11795496,-0.288618381,0.457642721,0.706926437
102,4.2,0.847352404,1,0,0,1,0.837127456,0.180645161,-0.764861027,-1.580645161,1.51795496,-0.288618381,0.132242574,-0.064310745
61,4.2,-0.952647596,1,1,1,0,-0.47156522,0.980645161,-0.209305471,0.847926267,-0.88204504,-0.488618381,-0.157070722,-1.020300259
31,5,1.047352404,1,1,1,0,0.911049428,1.780645161,-0.764861027,-2.00921659,1.11795496,-1.288618381,0.250387701,0.509452494
54,2.4,-1.152647596,0,1,1,0,0.692021365,-2.019354839,-0.09819436,-0.294930876,-1.28204504,-0.488618381,0.050808868,-1.19491697
100,4.2,1.247352404,1,0,0,0,-0.641311969,0.180645161,-0.542638804,-2.00921659,1.51795496,-0.688618381,0.402153888,-0.231110007
13,1.2,0.447352404,1,1,0,0,-0.063625453,-1.019354839,-0.542638804,1.133640553,1.51795496,-1.288618381,-1.311550183,-0.40906918
51,0.4,-0.352647596,0,1,0,1,-0.222420798,-2.619354839,-0.431527693,-0.580645161,-1.08204504,-0.888618381,-1.036222199,-0.253489735
7,5,1.247352404,1,0,0,0,-0.268964262,1.780645161,-0.542638804,-2.152073733,1.51795496,-0.288618381,-0.225792844,-0.062217371
83,3,0.247352404,0,1,0,0,-1.320298964,-0.219354839,-0.653749915,-0.294930876,-0.08204504,-0.888618381,0.101454243,0.617308821
73,2.8,-0.352647596,1,1,1,0,0.932952234,-0.619354839,0.124027862,-0.152073733,0.11795496,-0.288618381,0.181084717,-0.02791727
17,4,0.847352404,1,0,1,0,-1.651578909,-0.619354839,-0.542638804,-0.437788018,0.51795496,-0.888618381,0.830535069,0.458607357
25,3,0.047352404,0,1,0,0,-1.199833529,-0.819354839,-0.542638804,0.562211982,0.11795496,-0.288618381,0.466353322,0.050361023
